insee_code,commune_name,percent_main_housing_year_2020,percent_secondary_housing_year_2020,percent_main_housing_year_2020,percent_vacant_year_2020,percent_single_family_home_year_2020,percent_homeownership_year_2020,percent_renting_year_2020,percent_social_housing_year_2020
48090,Le Malzieu-Ville,48.4,39.2,12.5,22.2,77.5,70.6,25.4,3.4
48091,Marchastel,32.8,67.2,0,4.9,95.1,80,20,0
48092,Marvejols,64.5,10.1,25.4,50,49.6,54.8,41.9,10.1
48094,Massegros Causses Gorges,50.2,40.1,9.6,11.9,87.6,80.8,15.2,3.6
48095,Mende,86.4,5.8,7.8,57.9,41.7,45.8,51.2,19.7
48096,Meyrueis,46.1,46.7,7.2,21.5,78.2,63.6,30,12.6
48097,Moissac-Vallée-Française,41.5,53.8,4.8,13.9,86.1,66.6,24.8,0
48098,Molezon,48.2,49.1,2.6,7.9,90.4,85.5,12.7,0
48099,Bourgs sur Colagne,77.9,12.3,9.8,11.6,88.3,77.7,20.5,4.7
48100,Montbel,44.5,52.8,2.7,1.8,98.2,76.6,16.9,1.3
48103,Montrodat,77,8.2,14.9,4.4,95.5,86.8,10.8,1.4
48104,Nasbinals,55.5,29.8,14.7,16.6,81.8,72,23.3,2.8
48105,Naussac-Fontanes,65,26.1,8.8,13.1,85.7,74.4,24.4,2.4
48106,Noalhac,54.2,42.2,3.6,0,100,77.8,22.2,8.9
48107,Palhers,76.2,19.1,4.8,4.5,95.5,83.6,9,0
48108,La Panouse,34.8,58.8,6.3,3.6,95.5,84.2,10.5,0
48110,Paulhac-en-Margeride,64.4,23.7,11.9,3.9,96.1,87.8,8.2,0
48111,Pelouse,57.5,38.1,4.3,12.5,87.5,72.8,25.2,1
48112,Pierrefiche,36.1,49.8,14.1,6.8,93.2,76.6,23.4,0
48115,Le Pompidou,32.8,64.9,2.3,10.2,89.8,73.2,24.7,4.1
48116,Pont de Montvert - Sud Mont Lozère,31.9,63.4,4.7,15.3,83.1,63.9,29.3,4.7
48117,Pourcharesses,26.4,73.6,0,0.9,98.3,85.2,9.8,0
48119,Prévenchères,33,62.6,4.4,5.1,93.8,64.3,29.4,5.6
48121,Prunières,54.4,30.6,15,5.7,93.3,77.1,21.9,1.9
48123,Recoules-d'Aubrac,51.9,42.6,5.5,6.1,93.2,88.3,7.8,1.3
48124,Recoules-de-Fumas,56.9,30.2,12.9,7.8,92.2,66.7,29.8,0
48126,Lachamp-Ribennes,43.8,30,26.1,1.6,95.3,84.6,12.4,0
48127,Monts-de-Randon,53.5,40.1,6.4,8.9,89.8,73,23.4,5.2
48128,Rimeize,62.5,30.2,7.4,7.1,92.6,79.3,19.5,2
48129,Rocles,43.6,52.3,4.1,1.2,98.8,83.4,13.8,3.6
48130,Rousses,40.3,58.2,1.5,3.2,96.1,74,22,4
48131,Le Rozier,52.3,40.1,7.6,9.1,90.9,65.2,31.9,21.7
48132,Saint-Alban-sur-Limagnole,60,19.9,20.1,16.1,83.8,73.2,23.6,5.2
48135,Saint-André-Capcèze,62.8,35,2.2,4.5,95.5,78.1,18.1,0
48136,Saint-André-de-Lancize,42.8,54,3.2,15.4,83.5,67.5,25,0
48137,Saint-Bauzile,84.3,10.8,4.8,8.5,90.6,70.2,28.3,1.4
48138,Saint-Bonnet-de-Chirac,68.6,21.7,9.7,4.9,95.1,78.6,17.9,0
48139,Saint Bonnet-Laval,31.8,66.6,1.6,1.9,98.1,83.5,11.8,0
48140,Saint-Chély-d'Apcher,78.3,7.8,13.9,40.1,59.2,51.2,46.1,10.9
48141,Mas-Saint-Chély,38.5,59.6,1.9,1.9,98.1,77,18,1.6
48144,Sainte-Croix-Vallée-Française,50.5,39.6,9.9,27.7,68.4,59.7,32.6,6.6
48145,Saint-Denis-en-Margeride,41.6,45.1,13.3,4.5,95.5,77.4,19,0
48146,Gorges du Tarn Causses,40,55.2,4.8,8,91.4,69.2,25.2,3.8
48147,Saint-Étienne-du-Valdonnez,63.1,24.1,12.8,6.8,93,74.3,23.9,5.7
48148,Saint-Étienne-Vallée-Française,45.2,46.4,8.4,8.1,90.9,75.3,19.4,1.9
48149,Sainte-Eulalie,27.6,62.1,10.3,3.4,96.6,100,0,0
48150,Saint-Flour-de-Mercoire,62.1,33.6,4.3,8.6,91.4,90.3,6.9,1.4
48151,Saint-Frézal-d'Albuges,34.1,59.8,6.1,6.1,93.9,82.1,14.3,0
48152,Ventalon en Cévennes,48,49,2.9,4.1,90.7,67.7,25.2,3.7
48153,Saint-Gal,46,54,0,6.6,93.4,80,17.1,0
48155,Saint-Germain-de-Calberte,43.8,52.2,4,20.4,77.5,70.5,21.9,3.2
48156,Saint-Germain-du-Teil,58.5,33.8,7.7,12.7,87.1,70.8,27.4,6.5
48157,Sainte-Hélène,59.4,39.2,1.5,7.4,92.6,75,25,0
48158,Saint-Hilaire-de-Lavit,38.5,57.8,3.7,0.6,98,71.7,21.7,0
48160,Saint-Jean-la-Fouillouse,47.1,44.1,8.8,5.8,94.2,88.1,9,0
48161,Saint-Juéry,41,56.9,2.1,20.5,79.5,71.4,25.7,2.9
48163,Saint-Julien-des-Points,67.4,23.3,9.3,5.8,94.2,74.1,22.4,0
48165,Saint-Laurent-de-Muret,46.7,26.4,26.9,4.7,94.7,73.4,16.5,1.3
48166,Cans et Cévennes,50.5,42.6,6.9,4.3,94.2,70.5,26.6,0.7
48167,Saint-Laurent-de-Veyrès,45,40,15,0,100,88.9,11.1,0
48168,Saint-Léger-de-Peyre,55.8,35,9.2,4,95.4,75,20.2,0
48169,Saint-Léger-du-Malzieu,54.5,32.6,12.9,6.2,93.8,84.5,15.5,1
48170,Saint-Martin-de-Boubaux,42.3,56.8,0.9,2.6,96.1,69.4,21.4,1
48171,Saint-Martin-de-Lansuscle,46.2,42.1,11.8,1.5,94.4,66.7,20,1.1
48173,Saint-Michel-de-Dèze,50,46,3.9,11.9,87.2,76.2,19.4,0
48174,Saint-Paul-le-Froid,35.6,54.2,10.2,0,96.9,87.3,5.6,0
48175,Saint-Pierre-de-Nogaret,47.9,45.5,6.6,2.4,97.6,82.5,11.2,0
48176,Saint-Pierre-des-Tripiers,37.6,60.9,1.6,2.4,97.6,70.2,21.3,0
48177,Saint-Pierre-le-Vieux,68.8,24.9,6.3,2.7,96.8,83,14.8,1.5
48178,Saint-Privat-de-Vallongue,39.2,58.2,2.6,4.9,94.8,74.8,22.7,0.9
48179,Saint-Privat-du-Fau,51.1,32.9,16,0,99.3,88.4,8.7,0
48181,Saint-Saturnin,50.6,48.2,1.2,6,94,66.7,33.3,0
48182,Saint-Sauveur-de-Ginestoux,43.4,53.3,3.2,4.6,95.4,86.2,10.3,0
48185,Les Salelles,43.4,53.1,3.4,3.4,96.6,73.7,18.4,2.6
48187,Les Salces,38.6,54.3,7,2.7,97.3,81.4,16.3,0
48188,Serverette,37.2,46.4,16.4,14,86,77.8,20,12.2
48190,Termes,53.3,36,10.7,9.7,89.2,66.7,28,4.3
48191,La Tieule,51.9,48.1,0,2.7,94.5,86.5,13.5,0
48192,Trélans,46.8,44.7,8.5,1.1,98.9,88.9,2.2,0
48193,Vebron,32,65.8,2.3,10.8,88.9,64.3,29.4,2.6
48194,Vialas,27.5,68.1,4.3,12.8,86.3,66.4,26.9,6.6
48198,Villefort,42.4,49.3,8.3,40.6,57.8,55.6,38.5,3.7
49002,Allonnes,87.5,3.7,8.8,5.7,93.6,68,30.2,10.9
49003,Tuffalun,83.5,5.9,10.6,3.8,94,75.6,23,7.6
49007,Angers,90.8,2.9,6.2,76.6,21.8,32.4,66.2,28.1
49008,Angrie,84.4,5.6,10,1,98.8,82.9,17.1,7.2
49009,Antoigné,85.8,4.9,9.3,0.9,99.1,84,15.5,0
49010,Armaillé,86.1,12.6,1.3,0.7,98,74.5,24,4.7
49011,Artannes-sur-Thouet,91.2,6.9,1.9,0.5,99.5,87.8,12.2,0
49012,Aubigné-sur-Layon,82.2,13.6,4.2,0,98.8,77.3,22.1,11.2
49015,Avrillé,95.8,1.2,3,41.3,57.6,60.2,39.2,17.5
49017,Baracé,80.9,11.9,7.3,0,98.9,75.5,24,7.6
49018,Baugé-en-Anjou,83.6,7.4,9,8.5,89.9,68.7,29.7,13.2
49020,Beaucouzé,93.6,1.2,5.3,22.5,76.6,66.3,32.6,15.2
49021,Beaufort-en-Anjou,92.5,1.7,5.8,11.1,88.3,67.9,31,14.3
49022,Beaulieu-sur-Layon,89,3.2,7.8,2.4,96.6,75.3,23.4,9
49023,Beaupréau-en-Mauges,92.9,1.3,5.8,7.5,91.6,74.3,25.3,9.4
49026,Bécon-les-Granits,93.8,1.9,4.3,10.9,88.6,66.4,32.1,7.2
49027,Bégrolles-en-Mauges,94.8,0.7,4.5,3,96.9,82,17.4,4.9
49028,Béhuard,60,34.6,5.4,1.1,98.9,74.5,23.6,0
49029,Blaison-Saint-Sulpice,85.9,8.4,5.7,0.9,98.5,83.8,14.9,5.5
49030,Blou,86.3,3.9,9.7,1.6,98.1,80.6,18.3,4.3
49035,Bouchemaine,94,1.6,4.4,10.7,89.1,75.1,24.3,11.7
49036,Bouillé-Ménard,89.1,3.3,7.6,3.3,96.7,82.4,17.6,7.1
49038,Bourg-l'Évêque,82.5,6.3,11.1,0,100,87.5,12.5,4.8
49041,Brain-sur-Allonnes,87.6,4.2,8.2,2.5,97.4,70.2,29,13.4
49045,La Breille-les-Pins,81.1,10.9,8,1.5,97.8,75.5,22.7,5.8
49048,Briollay,91.3,3.7,5,7.6,91.2,82.3,17.1,7.7
49050,Brissac Loire Aubance,90.7,3.7,5.6,7.6,92.2,76.2,22.6,8.1
49053,Brossay,90.1,3.9,5.9,0,100,82.4,17.6,8.1
49054,Candé,87.6,3,9.4,18.4,80.9,59.7,39.8,12.5
49055,Cantenay-Épinard,95.2,2.5,2.3,6.3,93.2,79.5,19.3,7.3
49056,Carbay,85.3,8,6.7,1.6,98.4,83.9,16.1,2.9
49057,Cernusson,94,3.8,2.3,1.5,98.5,80.7,18.5,10.4
49058,Les Cerqueux,93.4,1.1,5.5,5.3,89.4,69.5,30.5,10
49060,Bellevigne-les-Châteaux,87.7,3.2,9.1,3.7,96.1,73.2,25.4,9.3
49061,Challain-la-Potherie,81.8,7.7,10.5,3.3,96,73.8,24.8,10.6
49063,Chalonnes-sur-Loire,88.6,3.4,8,23,75.6,62.9,35.8,11.7
49064,Chambellay,68.9,21,10,2.7,96.3,80.1,17.9,9.3
49067,Chenillé-Champteussé,76.5,14.5,9,6.6,91.9,66.7,31.3,0
49068,Champtocé-sur-Loire,88.4,3.5,8,3.1,96.3,69.2,30.1,10.2
49069,Orée d'Anjou,90.6,3.4,6.1,4.2,95.5,76.5,22.9,5.9
49070,Chanteloup-les-Bois,86.7,5.2,8,0,100,86.7,12.9,7.2
49076,La Chapelle-Saint-Laud,91.7,3,5.4,0.6,98.5,88.7,10,3.2
49080,Les Hauts-d'Anjou,89,4.1,6.9,9,90,67.9,31.1,15.4
49082,Chaudefonds-sur-Layon,86.7,4.4,8.9,2.6,97.2,79.8,17.8,6.9
49086,Terranjou,87.8,5,7.2,5.3,94.3,78.8,19.9,8.8
49089,Chazé-sur-Argos,91.3,2,6.7,1.6,97.3,79.7,20.3,10.3
49090,Cheffes,82.7,5,12.3,3.1,95.9,79.7,19.3,6.4
49092,Chemillé-en-Anjou,90.4,1.6,7.9,9.2,90.5,70.8,28.4,11.4
49099,Cholet,93.2,1.8,5,38.6,59.5,56,43.2,18.5
49100,Cizay-la-Madeleine,88.7,3.6,7.7,1.4,98.6,81.6,16.3,0
49102,Cléré-sur-Layon,79,7.7,13.2,1.1,98.9,73.5,22.3,12.6
49107,Cornillé-les-Caves,86.8,9.2,3.9,2.7,96.9,83.7,14.2,4
49109,Coron,89.8,1.8,8.4,4.7,95.3,75.7,24,5.9
49110,Corzé,91.9,3,5.1,2.2,97.3,75.4,24.2,9.5
49112,Le Coudray-Macouard,84.7,6.1,9.3,1.3,94.9,78.6,20.6,7.3
49113,Courchamps,90.1,3.9,6,1.3,97.8,81.8,16.8,0
49114,Courléon,57.7,34.7,7.6,0.8,99.2,69.6,30.4,0
49120,Denée,86.2,8.9,4.9,3.2,96.4,79.6,19.8,7.3
49121,Dénezé-sous-Doué,85.5,3.3,11.2,1.8,96,79.5,18.9,5.5
49123,Distré,92.6,1.6,5.8,1.8,97.5,81.7,17.1,5.6
49125,Doué-en-Anjou,88.1,3.5,8.4,13.5,86.1,65.6,33.5,13.8
49127,Durtal,84.4,3.6,12,11.2,88.5,62.3,36,18.8
49129,Écouflant,92.1,0.7,7.3,20.3,79.6,69.6,29.8,19.5
49130,Écuillé,88.6,4.6,6.7,1.6,97.9,86.4,12.7,1.9
49131,Épieds,85.8,6.3,7.8,0.6,99.4,87.7,10.5,3.2
49132,Étriché,89.9,2.9,7.3,1.9,97.5,77.8,20.6,5.6
49135,Feneu,90.6,2.7,6.7,6.1,93.9,71.1,27.7,8
49138,Les Bois d'Anjou,85.8,5.9,8.3,2.7,96.6,79.7,18.8,5.5
49140,Fontevraud-l'Abbaye,74.2,11.5,14.3,13.1,85.9,53.6,43.2,26.4
49155,Grez-Neuville,87,6,7.1,5.9,93.8,75.3,24.1,4
49160,Ingrandes-Le Fresne sur Loire,83.8,5.4,10.8,10.7,89.2,67.8,31.1,12.5
49161,La Jaille-Yvon,71.8,21.8,6.4,3.7,95.7,85.9,14.1,2.2
49163,Jarzé Villages,87.4,5.2,7.4,5.8,93.7,70,28.9,12.7
49167,Les Garennes sur Loire,92.6,2.4,4.9,3.7,94.4,83.1,16,4.1
49170,Juvardeil,84.8,5.1,10.1,1,99,75.8,22.5,9.6
49171,La Lande-Chasles,77,17.7,5.3,1.4,97.1,83.3,16.7,0
49174,Huillé-Lézigné,83.2,8.5,8.3,1.1,98.3,72,27.2,12.3
49176,Le Lion-d'Angers,92.8,1.7,5.5,18.1,81.1,59.9,39.3,14.9
49178,Loiré,84.1,2.8,13.1,1.8,97.9,77.3,20.8,8.7
49180,Longué-Jumelles,89.2,2.4,8.4,10.2,87.7,60.5,38.4,19.5
49182,Louresse-Rochemenier,88.2,4.9,6.9,1.5,97.7,77,21.6,4.1
49183,Val d'Erdre-Auxence,90.8,2.5,6.7,3.9,92,71,28.5,9.1
49188,Marcé,91,4.1,4.9,0.3,99.4,84,15.3,5.4
49192,Maulévrier,95.5,1.4,3.1,4.9,94.8,74.9,24.8,9.4
49193,Le May-sur-Èvre,94.1,1,4.9,7.8,89.3,73.4,26.3,11
49194,Mazé-Milon,91.9,2.6,5.5,4.9,93.4,82,17.6,4.3
49195,Mazières-en-Mauges,95.2,0.2,4.6,4,96,84.1,15.7,6.8
49200,Longuenée-en-Anjou,94.6,1,4.4,6.2,91,71.6,27.9,12.5
49201,La Ménitré,89,6.2,4.8,14.2,85.4,64.7,34.4,15.8
49205,Miré,87.1,3.9,9,1.5,98.5,64.4,34.8,18.1
49209,Montigné-lès-Rairies,86.3,9.5,4.2,2.5,97,79.9,17.1,7.5
49211,Montilliers,91.2,3.3,5.5,1.1,97.6,77.4,22.4,10.9
49214,Montreuil-Juigné,96.1,0.8,3.1,25,73,61.2,38.2,25.4
49215,Montreuil-Bellay,84.6,4.1,11.3,18.8,80.8,58.7,39.1,20.7
49216,Montreuil-sur-Loir,93.4,2.9,3.7,0,99.6,87.1,11.2,0
49217,Montreuil-sur-Maine,89.4,6.4,4.3,1,98.7,70.7,28.9,11.3
49218,Montrevault-sur-Èvre,90.5,2,7.5,3.7,96,80,19.3,7.2
49219,Montsoreau,62,28.7,9.4,5.5,94.2,67.6,28.4,15.6
49220,Morannes sur Sarthe-Daumeray,85.2,8.8,6,4.2,94.5,73.9,25.3,10.5
49221,Mouliherne,69.7,20.3,10,0.9,98.9,79,18.6,7.7
49222,Mozé-sur-Louet,90.7,2.3,6.9,3.7,92.2,79.1,20.2,2.7
49223,Mûrs-Erigné,92.5,2,5.5,23.9,76,65.2,33.8,14.3
49224,Neuillé,89.2,4.7,6.1,1.8,97.1,76.3,21.2,4.3
49228,Noyant-Villages,74.1,12.1,13.8,3.6,94.3,71.4,27.1,8.6
49231,Nuaillé,93.2,1.3,5.5,3.2,96.4,78.4,21.5,10.2
49235,Parnay,82.2,6.3,11.5,3.4,96.6,85.1,12.7,1
49236,Passavant-sur-Layon,72.5,21.5,6,2.3,97.7,85.1,13.4,0
49237,La Pellerine,66.6,20.9,12.5,4,95,79.4,17.6,0
49240,La Plaine,88.7,1.8,9.6,0.2,99.5,78.8,20.9,11.6
49241,Le Plessis-Grammoire,96.4,1.1,2.5,8.1,91.9,79.6,20.2,13.2
49244,Mauges-sur-Loire,88.8,3.3,7.9,5.9,91.4,73.4,26,10.9
49246,Les Ponts-de-Cé,93.2,1.6,5.3,41.7,58.1,54.7,44.7,26.4
49247,La Possonnière,91.4,3.5,5.1,3.4,96.4,79.5,19.3,5.2
49248,Ombrée d'Anjou,86,3.2,10.8,8.8,88.6,67.9,31.3,14.9
49253,Le Puy-Notre-Dame,77,10.4,12.6,4,95.9,70.6,28.4,12.6
49257,Les Rairies,88.4,4.6,7,2,97.2,79.7,19.6,5.5
49259,Rochefort-sur-Loire,86.2,5.4,8.4,8.2,91.4,79.7,19.3,5.8
49260,La Romagne,93.9,1.2,4.9,4.9,95,76.7,22.9,5.9
49261,Gennes-Val-de-Loire,82.9,9.5,7.5,5.2,92.9,73.3,25.5,10.8
49262,Rou-Marson,89.2,5.4,5.4,0.9,98.8,88.3,9.3,0
49266,Saint-Augustin-des-Bois,91.6,3.1,5.3,4.8,94.4,73.6,25.1,9.1
49267,Saint-Barthélemy-d'Anjou,95.1,0.6,4.3,37.9,61.6,53.6,45.6,34.8
49269,Saint-Christophe-du-Bois,96,0.6,3.4,2.4,97.5,80.8,19,6
49271,Saint-Clément-de-la-Place,93.5,1.2,5.3,3.2,96.6,74.4,25,7
49272,Saint-Clément-des-Levées,84.9,11.7,3.4,3.8,96.1,76.5,21.5,9.9
49278,Sainte-Gemmes-sur-Loire,90.5,1.7,7.8,21.3,77.2,69,30,12.9
49283,Saint-Georges-sur-Loire,91.3,1.9,6.8,9.9,89.7,68.1,29.9,9.9
49284,Saint-Germain-des-Prés,92,2.4,5.6,4.2,95.5,71.1,28.2,11.1
49288,Saint-Jean-de-la-Croix,88.3,4.2,7.5,3.4,96.6,72.3,27.7,0
49291,Saint-Just-sur-Dive,77.2,7.8,15.1,1.9,98.1,70.4,28.9,0
49292,Val-du-Layon,87.2,4.6,8.1,3.2,96.7,80.7,18.4,7.2
49294,Saint-Lambert-la-Potherie,96.7,1.3,2,7.6,92.2,75.5,24.2,10.9
49298,Saint-Léger-de-Linières,94.5,1.8,3.7,6.4,93.4,78,21.5,8.2
49299,Saint-Léger-sous-Cholet,97.7,0.3,2,1.9,97.7,83.4,16.2,8.7
49301,Sèvremoine,93.8,0.8,5.4,4.7,94.3,76.4,22.8,8.1
49302,Saint-Macaire-du-Bois,82.2,10.2,7.6,0.9,98.6,71.9,28.1,7.6
49306,Saint-Martin-du-Fouilloux,96.1,1.3,2.5,2.3,97.1,78.6,19.9,13.3
49307,Loire-Authion,94.2,1.8,3.9,6.5,91.4,77.9,21,9.8
49308,Saint-Melaine-sur-Aubance,95.8,1.1,3.1,6.6,92.8,81.6,18,4.9
49310,Saint-Paul-du-Bois,83.1,7,9.9,1.6,97.8,78.1,21.2,8.5
49311,Saint-Philbert-du-Peuple,90.6,3.5,5.8,0.4,99.3,81.4,17.8,2.7
49321,Saint-Sigismond,84.6,9.7,5.7,0,99.5,77.2,22.1,2.7
49323,Verrières-en-Anjou,91.4,3.7,4.8,19.6,75.5,65.6,33.4,22
49326,Sarrigné,98.4,0,1.6,0.7,99.3,91.1,8.6,1.8
49328,Saumur,83.7,5.3,11,50.2,49.3,46.9,52,22.8
49329,Savennières,86.9,4.4,8.7,6.3,92.9,73.5,25.6,8.5
49330,Sceaux-d'Anjou,94.7,1.1,4.1,1.4,97.5,86.2,13.8,4.4
49331,Segré-en-Anjou Bleu,88,3.6,8.4,15.9,83,62.5,36.2,15.6
49332,La Séguinière,96,0.8,3.2,1.3,97.9,79.8,19.9,5.8
49333,Seiches-sur-le-Loir,87.7,3.3,9,15.7,84,62.9,35.8,16.2
49334,Sermaise,80.4,10.4,9.2,0.6,99.4,70.2,29,16.8
49336,Somloire,88.3,1.2,10.5,5,94.8,75.8,23.1,12.9
49338,Soulaines-sur-Aubance,94.1,2.6,3.3,1.9,97.8,84.7,14.9,5.1
49339,Soulaire-et-Bourg,94.2,2.3,3.5,2.3,97.7,83.2,15.1,5.4
49341,Souzay-Champigny,84.7,7.7,7.7,5.6,93.9,80.9,17.8,0.6
49343,La Tessoualle,95.5,1,3.6,2.8,96.1,80.9,18.8,6
49344,Thorigné-d'Anjou,95.4,2,2.7,0.4,99.6,79.8,19.3,8.1
49345,Bellevigne-en-Layon,88.1,5,6.9,4.6,95,73.9,24.9,11
49347,Tiercé,92.9,1.5,5.6,12.5,86.5,69.1,29.6,7.1
49352,Toutlemonde,95.9,0.6,3.6,1.3,98.3,80.7,18.2,5.3
49353,Trélazé,94.3,0.8,4.9,40.5,58.6,48.1,51.3,36.5
49355,Trémentines,94,1.1,4.9,6.3,93.4,76.6,23.1,9.5
49358,Turquant,77.6,8.9,13.4,2.5,97.5,62.9,34.6,9.9
49359,Les Ulmes,84.6,7.7,7.7,0,98.1,82.4,15.3,0
49361,Varennes-sur-Loire,87.8,5.7,6.5,3.7,96,72.2,25.4,8.7
49362,Varrains,91.1,4.1,4.8,5.2,94.3,78.6,20.3,0.6
49364,Vaudelnay,84.5,6.6,8.9,1.9,97.9,82.1,15.1,4.7
49367,Erdre-en-Anjou,92.5,1.8,5.7,5.5,94.2,73.2,26.2,11.1
49368,Vernantes,82.5,5.6,12,7.6,91.6,64.2,33.7,9.3
49369,Vernoil-le-Fourrier,79.3,10.9,9.9,1.8,92.3,73.3,25.5,13.9
49370,Verrie,93.4,2.8,3.8,0.4,99.6,92.8,7.2,5.3
49371,Vezins,93.5,1.3,5.2,5.5,94.5,72.4,26.6,7.9
49373,Lys-Haut-Layon,85.7,4.4,9.9,7.4,92.4,73.1,25.8,11.1
49374,Villebernier,89.6,3.2,7.2,2.6,97.1,78.9,20.2,5.5
49377,Rives-du-Loir-en-Anjou,93.5,1.3,5.2,3.9,95.6,80.7,18.4,5.8
49378,Vivy,91.5,1.2,7.4,5,94.9,73.8,25,5.6
49381,Yzernay,91.8,1.5,6.6,1.5,97.7,77.7,21.7,9.1
50002,Agneaux,89.8,1.3,9,21.4,76.4,63.5,35.9,14.5
50003,Agon-Coutainville,43.3,53.5,3.1,8.8,90.5,71.6,25.6,7
50004,Airel,82.5,8.6,8.9,1.4,98.6,73.6,25.9,8.2
50006,Amigny,81.3,9.3,9.3,0,100,83.6,14.8,0
50008,Anctoville-sur-Boscq,86.8,6.3,6.8,4.4,95.6,80.9,17.4,0
50013,Anneville-en-Saire,69.4,17.8,12.8,3.1,96.9,79.3,16.8,0
50016,Appeville,66.4,25,8.6,0.8,99.2,81,15.5,0
50019,Aucey-la-Plaine,80.6,11.4,8,4.8,94,71.1,27.3,0
50021,Audouville-la-Hubert,65,28,7,0,98.3,84.2,15.8,0
50022,Aumeville-Lestre,62.2,21.7,16,7.9,91,87.7,10.5,0
50023,Auvers,86.4,7.1,6.5,0,99.1,90.8,9.2,0
50024,Auxais,84.2,10.9,4.8,0,100,86.1,12.5,0
50025,Avranches,87.6,4.3,8.1,47.8,50.8,43.5,54.9,25
50026,Azeville,76.4,11.8,11.8,2.2,97.8,97.1,2.9,0
50027,Bacilly,77.5,15.7,6.8,0.4,99,82.8,16.1,2
50028,La Baleine,61,22.1,16.9,1.3,98.7,83,14.9,0
50029,Barenton,68.3,11.9,19.8,7.3,91.3,64.2,34.3,11.6
50030,Barfleur,46.6,48.4,5,18.8,80.8,52.9,45.7,19.6
50031,Barneville-Carteret,37.3,57.4,5.3,18.3,80.9,62.9,35,12.9
50032,La Barre-de-Semilly,95.4,0.9,3.6,1.7,98.3,82.7,16.8,3.8
50033,Baubigny,52.2,41.9,5.9,0,97.1,91.8,8.2,0
50034,Baudre,93.6,1.7,4.7,0.9,99.1,80.4,18.7,3.1
50036,Baupte,84.6,6.3,9.1,3.6,96.4,59.8,39.7,26.3
50038,Beauchamps,75.5,14.4,10.1,3.7,95.5,83.3,16.7,0
50039,Beaucoudray,74,11.1,14.9,0,98.8,63.5,33.3,1.6
50040,Beauficel,49.2,35.6,15.1,1.7,98.3,87.9,12.1,0
50041,La Hague,78.1,15.4,6.5,3.8,94.2,74.5,23.9,10.4
50042,Beauvoir,62.4,26.6,10.9,15.1,84.6,64.6,33,2.4
50044,Belval,82,7.3,10.6,2.6,96.9,78.8,18.4,0.7
50045,Benoîtville,84.3,8.7,7,1,98.3,84.9,14.3,0
50046,Bérigny,85.8,7.1,7.1,0.9,99.1,79.3,20.1,0.5
50048,Beslon,80.5,11.7,7.8,1,98.7,69.6,30,0
50049,Besneville,73.1,21.4,5.5,0.3,96.3,83.9,15.7,4.3
50050,Beuvrigny,73.5,7.6,18.9,0,98.7,79.6,20.4,0
50052,Beuzeville-la-Bastille,74.7,18.4,6.9,0,100,79.7,18.9,0
50054,Biéville,90,6.7,3.3,0,100,84,16,0
50055,Biniville,85.9,14.1,0,0,100,83.7,16.3,0
50058,Blainville-sur-Mer,53.8,42.8,3.4,7.6,78.2,73.5,24.5,4.6
50059,Blosville,80.2,10.2,9.6,0,100,73,27,0
50060,La Bloutière,79.5,7.8,12.6,0.4,99.1,79.1,20.3,0
50062,Boisyvon,65.7,22.5,11.8,0,100,70.5,29.5,0
50064,La Bonneville,78,8.8,13.2,0,100,73.2,26.8,0
50066,Jullouville,36.8,61,2.2,15.4,84.2,81.4,16.2,1.8
50069,Bourguenolles,89,7.9,3,0.6,98.8,79.5,20.5,0
50070,Boutteville,79,21,0,0,100,86.7,10,0
50072,Brainville,81.3,15.6,3.1,0,100,85,15,2.5
50074,Brécey,83.9,6.7,9.4,12.9,86.8,55.5,43.3,16.6
50076,Bréhal,60.8,32.5,6.7,9.6,89.7,68.7,29.4,7
50077,Bretteville,67.2,26.7,6.1,0.7,96,89.9,8.6,0
50078,Bretteville-sur-Ay,34.2,62.7,3.1,0.2,80.5,84.5,12.8,0
50079,Breuville,92.7,2.8,4.5,0,100,92.1,6.7,0
50081,Bréville-sur-Mer,76.9,16.6,6.5,0.9,99.1,90.2,8.7,0
50082,Bricquebec-en-Cotentin,86.4,5.1,8.5,7.3,92.1,67,32.1,13.8
50083,Bricquebosq,87.5,4.6,8,0.4,98.9,78.3,21.3,0
50084,Bricqueville-la-Blouette,86.8,9.7,3.5,0.7,99.3,79.4,19.9,1.2
50085,Bricqueville-sur-Mer,71.6,21.1,7.3,0.6,99,70.9,27,3
50086,Brillevast,83.9,11.5,4.6,2.1,97.4,85.1,11.1,0
50087,Brix,92,4.1,3.9,0.6,98.6,85.8,13.8,2.6
50088,Brouains,45.9,43,11.1,0,99.3,80,14.3,5.7
50090,Buais-Les-Monts,65.5,9.7,24.9,1.5,97.2,76.7,22,1
50092,Cambernon,82.7,6.8,10.4,0.6,99.1,83.1,15.1,0
50093,Cametours,79.5,9,11.5,0,99.6,83.3,15.6,0
50094,Camprond,84.5,5.7,9.8,0,100,83.4,16,0
50095,Canisy,89.1,3.7,7.2,4.5,95,74.1,24.8,6.3
50096,Canteloup,84.1,7,9,0,98,85.9,12.9,0
50097,Canville-la-Rocque,59.1,33.3,7.5,2.2,96.8,81.8,18.2,7.3
50098,Carantilly,83.5,8.7,7.8,0.6,99.4,78.8,20.1,3
50099,Carentan-les-Marais,87.5,5,7.5,24.9,74,54,44.4,22.4
50101,Carneville,78.9,12,9,0,97,91.4,7.6,0
